site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len
site4,normal,0,360,0.6666563579681828,0.0,0,100.0,207.05554,0,0,0,0.7302926932170963,0.5264391302545698,0.3683991246495422,0.2611111111111111,2190.6675238095236,1083.3225495238096,b1,777,normal,phase3_b1,0,0.3,0.9,360
site4,normal,1,360,0.4580150269753279,0.0,0,100.0,207.05554,0,1,0,0.7302926932170963,0.46446446592838175,0.22878337351776853,0.2611111111111111,2190.6675238095236,1083.3225495238096,b1,777,normal,phase3_b1,0,0.3,0.9,360
site4,normal,2,360,0.5369484771122555,0.0,0,100.0,207.05554,0,1,0,0.7302926932170963,0.46339791606530917,0.23869124379361498,0.2611111111111111,2190.6675238095236,1083.3225495238096,b1,777,normal,phase3_b1,0,0.3,0.9,360
site4,normal,3,360,0.5160688375398393,0.0,0,100.0,207.05554,0,1,0,0.7302926932170963,0.42085160982622655,0.21781160422119888,0.2611111111111111,2190.6675238095236,1083.3225495238096,b1,777,normal,phase3_b1,0,0.3,0.9,360
site4,normal,4,360,0.5726457547994304,0.0,0,100.0,207.05554,0,0,0,0.7302926932170963,0.43242852708581747,0.27438852148078985,0.2611111111111111,2190.6675238095236,1083.3225495238096,b1,777,normal,phase3_b1,0,0.3,0.9,360
site4,normal,5,360,0.3290369763684188,0.0,0,100.0,207.05554,0,1,0,0.7302926932170963,0.6004864153214726,0.23608663512114486,0.2611111111111111,2190.6675238095236,1083.3225495238096,b1,777,normal,phase3_b1,0,0.3,0.9,360
site4,normal,6,360,0.4438695439032484,0.0,0,100.0,207.05554,0,1,0,0.7302926932170963,0.4453189828563022,0.20521865902270658,0.2611111111111111,2190.6675238095236,1083.3225495238096,b1,777,normal,phase3_b1,0,0.3,0.9,360
site4,normal,7,360,0.5223572142885946,0.0,0,100.0,207.05554,0,1,0,0.7302926932170963,0.435473319908315,0.2240999809699541,0.2611111111111111,2190.6675238095236,1083.3225495238096,b1,777,normal,phase3_b1,0,0.3,0.9,360
site4,normal,8,360,0.5669378459564102,0.0,0,100.0,207.05554,0,0,0,0.7302926932170963,0.4267206182427973,0.2686806126377696,0.2611111111111111,2190.6675238095236,1083.3225495238096,b1,777,normal,phase3_b1,0,0.3,0.9,360
site4,normal,9,360,0.8982174966923713,0.0,0,100.0,207.05554,0,0,0,0.7302926932170963,0.7580002689787585,0.5999602633737307,0.2611111111111111,2190.6675238095236,1083.3225495238096,b1,777,normal,phase3_b1,0,0.3,0.9,360
