site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len
site5,delayed,0,360,0.7643736291335781,369.34704,60,83.3333,601.7106,0,2,0,0.5070870334271894,0.2932032396738584,0.06266457745249437,0.4444444444444444,1410.008,1165.7138,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360
site5,delayed,1,360,0.6913795576205464,227.07872,38,89.4444,638.4605200000001,0,4,0,0.5947028463648832,0.496907911223365,0.06601161041369542,0.4305555555555556,1401.3759047619048,1199.010881904762,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360
site5,delayed,2,360,0.37353930580432293,214.51876,34,90.5556,1083.0786,0,6,0,0.3759821763771569,0.34300968457252706,0.064336197347963,0.7222222222222222,1036.828380952381,1497.8099523809524,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360
site5,delayed,3,360,0.6438783941685035,79.1508,13,96.3889,1138.6771600000002,0,6,0,0.38131916016894096,0.4122304870418868,0.060664791009437787,0.7944444444444444,1111.9594285714286,1583.4609314285717,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360
site5,delayed,4,360,0.8433625660141872,0.0,0,100.0,623.20072,0,3,0,0.6377731661973866,0.5841752441906954,0.18156195204744255,0.5722222222222222,1750.2611428571429,1323.3051771428572,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360
site5,delayed,5,360,0.7450811967855364,0.0,0,100.0,1047.9064,0,6,0,0.5162443280268573,0.6160684420666566,0.17124250622610723,0.7027777777777777,1259.7406666666666,1551.8026666666667,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360
site5,delayed,6,360,0.5326199233713568,0.0,0,100.0,1137.6445600000002,0,7,0,0.461422343152119,0.5915337316299422,0.19754597433991933,0.7694444444444445,1182.875142857143,1610.7946171428573,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360
site5,delayed,7,360,0.5177125153656817,0.0,0,100.0,750.0981999999999,0,5,0,0.5706526063100138,0.6860294466566028,0.3793345995230759,0.7361111111111112,1620.3754285714285,1398.2483714285713,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360
site5,delayed,8,360,0.7724536151319743,0.0,0,100.0,850.3369200000001,0,4,0,0.5637551891560175,0.7068385379865867,0.2568392155475005,0.6416666666666667,1488.182380952381,1445.6098723809525,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360
site5,delayed,9,360,0.8654647177622501,0.0,0,100.0,669.89296,0,4,0,0.6030090832791857,0.7485364898309803,0.5259532941185371,0.6805555555555556,1699.5262857142857,1349.7034742857145,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360
